-0.435583,0.729156,0.125733,0.966122,0.072289,-0.055490,-0.241461,0.000000
-0.435676,0.729249,0.124819,0.966204,0.072347,-0.055406,-0.241135,0.000000
-0.435769,0.729513,0.123669,0.966292,0.072357,-0.055305,-0.240804,0.000000
-0.435973,0.729764,0.121930,0.966425,0.072446,-0.055171,-0.240271,0.000000
-0.436350,0.729943,0.120644,0.966476,0.072631,-0.055132,-0.240021,0.000000
-0.436798,0.729957,0.119428,0.966509,0.072888,-0.055136,-0.239808,0.000000
-0.437119,0.729980,0.118445,0.966512,0.073079,-0.055145,-0.239736,0.000000
-0.437509,0.730011,0.117599,0.966482,0.073304,-0.055209,-0.239771,1.000000
-0.437721,0.730005,0.117384,0.966446,0.073411,-0.055269,-0.239871,1.000000
-0.437952,0.730009,0.117079,0.966403,0.073541,-0.055338,-0.239987,1.000000
-0.438272,0.729861,0.116692,0.966407,0.073747,-0.055368,-0.239903,1.000000
-0.438490,0.729626,0.116412,0.966409,0.073915,-0.055388,-0.239840,1.000000
-0.438616,0.729516,0.116288,0.966408,0.074019,-0.055394,-0.239809,1.000000
-0.438565,0.729449,0.116248,0.966413,0.073988,-0.055387,-0.239799,1.000000
-0.438646,0.729386,0.116369,0.966389,0.074000,-0.055447,-0.239880,1.000000
-0.438389,0.729485,0.116809,0.966357,0.073675,-0.055494,-0.240096,1.000000
-0.437838,0.729746,0.117261,0.966367,0.073178,-0.055468,-0.240215,1.000000
-0.437091,0.730097,0.117754,0.966385,0.072670,-0.055297,-0.240335,1.000000
-0.436430,0.730381,0.118359,0.966398,0.072261,-0.055109,-0.240449,1.000000
-0.435785,0.730684,0.119073,0.966378,0.071895,-0.054929,-0.240681,1.000000
-0.435084,0.730992,0.119789,0.966346,0.071470,-0.054844,-0.240957,1.000000
-0.434398,0.731464,0.120802,0.966229,0.070994,-0.054776,-0.241579,1.000000
-0.433962,0.731784,0.121520,0.966132,0.070746,-0.054667,-0.242063,1.000000
-0.433646,0.731961,0.122127,0.966053,0.070523,-0.054617,-0.242455,1.000000
-0.433433,0.732097,0.122755,0.965967,0.070393,-0.054575,-0.242844,1.000000
-0.433458,0.732130,0.123385,0.965872,0.070407,-0.054663,-0.243199,1.000000
-0.433385,0.732170,0.123946,0.965791,0.070350,-0.054668,-0.243535,1.000000
-0.433031,0.732291,0.124564,0.965715,0.070121,-0.054568,-0.243928,1.000000
-0.432802,0.732393,0.124946,0.965666,0.070007,-0.054500,-0.244168,1.000000
-0.432542,0.732408,0.125287,0.965627,0.069896,-0.054387,-0.244378,1.000000
-0.432299,0.732544,0.125468,0.965604,0.069722,-0.054383,-0.244522,1.000000
-0.431666,0.732718,0.125307,0.965653,0.069337,-0.054228,-0.244469,1.000000
-0.430866,0.733158,0.125312,0.965679,0.068859,-0.054012,-0.244552,1.000000
-0.430039,0.733522,0.125471,0.965686,0.068379,-0.053815,-0.244701,1.000000
-0.429447,0.733811,0.125689,0.965688,0.068043,-0.053701,-0.244811,1.000000
